UID        PID  PPID  C STIME TTY          TIME CMD
root     52100 51946  0 Aug28 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-b31b01995d2e03d5c9df79c530e9dac73d4f4e78.js
xudalia+ 52113 31013  0 Aug21 pts/84   00:00:00 /bin/bash
xudalia+ 52114 52113 63 Aug21 pts/84   5-16:11:59 python -u ti_main.py --model-type float --dataset imagenet --model resnet --depth 18 --data-dir /niti --results-dir ./results --save resnet18_imagenet_int32_cosmax_fix_scale_dis_nosx_new_avgpool_kaiming_fi_bs64_bias_filr_final_run --epochs 150 --batch-size 64 -j 8 --splitpoint 0 --weight-decay --log-interval 50 --download
root     52123 51859  0 Aug28 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-0a96a87e3f4fdfcdf142949ce8e2714a0e90f5f9.js
root     52124  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52126  6873  0 Aug10 ?        00:00:00 /bin/sh
root     52136 52126  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     52153 52124  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     52154  6873  0 Aug23 ?        00:00:00 /bin/sh
root     52181  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52191 52181  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     52199 52154  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     52216     2  0 15:50 ?        00:00:00 [kworker/50:0-rc]
chenyang 52251     1  0 Aug27 ?        00:00:00 SCREEN -S c3
root     52255  6873  0 Aug24 ?        00:00:00 /bin/sh
chenyang 52256 52251  0 Aug27 pts/121  00:00:00 /bin/bash
root     52265 52255  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-6662a9606b977382fdb772656c10496c84ad22d1.js
root     52289  6873  0 Aug20 ?        00:00:00 /bin/sh
root     52297     2  0 17:07 ?        00:00:00 [kworker/38:0-rc]
wuyaozo+ 52300     1  0 Aug10 ?        00:25:53 /lib/systemd/systemd --user
wuyaozo+ 52301 52300  0 Aug10 ?        00:00:00 (sd-pam)
root     52306 52289  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-52889555f1ce8bc2ebee46fa95a985e52d52ca92.js
root     52322  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52349 52322  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     52362     2  0 17:07 ?        00:00:00 [kworker/51:0]
root     52385  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52404 52385  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     52410  6873  0 Aug24 ?        00:00:00 /bin/sh
root     52436  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52437  6873  0 Aug27 ?        00:00:00 /bin/sh
root     52445 52436  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     52457     2  0 12:55 ?        00:00:05 [kworker/46:0-rc]
root     52507  6873  0 Aug24 ?        00:00:00 /bin/sh
root     52515 52507  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     52522  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52529 52522  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     52536  6873  0 Aug24 ?        00:00:00 /bin/sh
root     52541  6873  0 Aug27 ?        00:00:00 /bin/sh
root     52543 52437  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     52564 52536  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     52566 52541  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-65041a536bfa577cd2be980a95b83d3b58d6b1fa.js
root     52567  6873  0 Aug15 ?        00:00:00 /bin/sh
root     52586 52567  0 Aug15 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-7bd64d4c0c110daa8c34b30bd6d36ee277dde87e.js
root     52609 13698  0 Aug18 ?        00:00:00 /bin/sh
root     52616 52609  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-1e66d14723ff136df1a8a4647b9f2ff0f89b30de.js
root     52628  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52629  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52636  6873  0 Aug27 ?        00:00:00 /bin/sh
root     52640 52628  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     52641 52629  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     52660  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52679 28858  0 Aug25 ?        00:00:00 /bin/sh
root     52686 52660  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     52695  6873  0 Aug24 ?        00:00:00 /bin/sh
root     52705  6873  0 Aug25 ?        00:00:00 /bin/sh
chenyang 52711 52256  0 Aug27 pts/121  00:00:00 bash docker_run.sh
root     52713 52695  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     52751 13698  0 Aug25 ?        00:00:00 /bin/sh
root     52760 52679  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-2795b0aeb8b95758ffdb975d9328d78b2ffaec07.js
root     52764 52705  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-1c998ba3ee66ab9647fa2e30c34fecd12833e939.js
root     52769  6873  0 Aug24 ?        00:00:00 /bin/sh
root     52775 52751  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-cbaf01deae40fae776af53bb8737ddee52f2247c.js
root     52787 52769  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     52794 52410  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-29ad1b22d300c6cf9a0ca3f63d47428ebd3c9830.js
root     52795  6873  0 Aug25 ?        00:00:00 /bin/sh
root     52796  6873  0 Aug11 ?        00:00:00 /bin/sh
root     52801  6873  0 Aug27 ?        00:00:00 /bin/sh
root     52805  6873  0 Aug20 ?        00:00:00 /bin/sh
root     52806  6873  0 Aug15 ?        00:00:00 /bin/sh
root     52817 52796  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     52828 52805  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-a4148cd27eed52835aa0779d08fa102b0bc6a08a.js
root     52852 52801  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-b9e9815b0809bff722cef240cc55a2474189e6ff.js
root     52860 52795  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-79f3687d1704f5d1ab7954b4b13caa5a19077eb9.js
root     52864  6873  0 Aug10 ?        00:00:00 /bin/sh
root     52882  6873  0 Aug24 ?        00:00:00 /bin/sh
root     52889 52864  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     52898  6873  0 Aug18 ?        00:00:00 /bin/sh
root     52908 52882  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     52911 52898  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-c761ed40a0d061a4e594a9fa89b4369c7645c920.js
root     52933  6873  0 Aug23 ?        00:00:00 /bin/sh
root     52934  6873  0 Aug24 ?        00:00:00 /bin/sh
root     52943 52806  0 Aug15 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-4c186ff7a1897c30e0fbfb52b1f6114df8f592ca.js
chenyang 52946 52711  0 Aug27 pts/121  00:40:21 docker run --shm-size 8g --gpus all -v /data/yc/niti_new/niti-cifar100-float/:/niti -it wangmaolin/niti:0.1
root     52948 52933  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     52972 52934  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     52977  6873  0 Aug23 ?        00:00:00 /bin/sh
root     52998  6873  0 Aug24 ?        00:00:00 /bin/sh
root     53001 52977  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     53022  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53038 53022  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     53052 52998  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     53089  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53102  6873  0 Aug24 ?        00:00:00 /bin/sh
root     53110 53089  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     53130 53102  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     53159 28858  0 Aug27 ?        00:00:00 /bin/sh
root     53161     1  0 Aug27 ?        00:26:54 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 257fd27039f04394ec2c45845901f2b35598203a0172508d115c9a6efaa880bb -address /run/containerd/containerd.sock
root     53162     1  0 Aug27 ?        00:30:25 /usr/bin/containerd-shim-runc-v2 -namespace moby -id e5a128ebdd6cfde4361d94aaa1fa3143418f796a52da7d01fd3052e01056d80e -address /run/containerd/containerd.sock
root     53181  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53183  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53192 53159  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-8fec59e4bbfbe90cc3f05eafec49f0e164481ba2.js
root     53195 53181  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     53204 53183  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     53224  6873  0 Aug24 ?        00:00:00 /bin/sh
root     53230 53161  0 Aug27 pts/0    00:00:00 /bin/sh -c /bin/bash
root     53242 13698  0 Aug15 ?        00:00:00 /bin/sh
root     53250 53242  0 Aug15 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-c517c6f73637ff079037af4ffe3d38ab9257a5f9.js
root     53263 53162  0 Aug27 pts/0    00:00:00 /bin/sh -c /bin/bash
root     53266 53224  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     53277 51474  0 Aug24 ?        00:22:15 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/out/bootstrap-fork --type=ptyHost --logsPath /root/.vscode-server/data/logs/20220824T154505
root     53338  6873  0 Aug23 ?        00:00:00 /bin/sh
root     53341  6873  0 Aug27 ?        00:00:00 /bin/sh
root     53356 53341  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     53358 53338  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     53365  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53370  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53375 13698  0 Aug27 ?        00:00:00 /bin/sh
root     53380  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53384  6873  0 Aug17 ?        00:00:00 /bin/sh
root     53386 53375  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-94858e44684f833aabb80cd8f27a93c2b4282ca8.js
root     53394 53370  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     53407 53365  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     53417 53380  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     53432  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53459 53432  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
chenyang 53485     1  0 Aug27 ?        00:00:00 SCREEN -S c4
root     53486 53384  0 Aug17 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-3ec8acc60cdd9c108f5dc15eb84cf0589e086936.js
root     53487  6873  0 Aug11 ?        00:00:00 /bin/sh
chenyang 53488 53485  0 Aug27 pts/122  00:00:00 /bin/bash
root     53509 53487  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     53536     2  0 16:59 ?        00:00:00 [kworker/18:1-rc]
root     53548  6873  0 Aug10 ?        00:00:00 /bin/sh
root     53555  6873  0 Aug27 ?        00:00:00 /bin/sh
root     53574 53548  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     53584 53555  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-9b7c24d33496c9c498bdce9da9cd7169f88e746f.js
root     53650     2  0 07:06 ?        00:00:06 [kworker/5:0-rcu]
root     53678  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53703 53678  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
yananli  53714     1  0 Aug10 ?        00:26:31 /lib/systemd/systemd --user
yananli  53715 53714  0 Aug10 ?        00:00:00 (sd-pam)
root     53718  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53724  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53733  6873  0 Aug11 ?        00:00:00 /bin/sh
root     53737 53724  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     53742 53718  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     53754 53733  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
chenyang 53772 53488  0 Aug27 pts/122  00:00:00 bash docker_run.sh
root     53792  6873  0 Aug24 ?        00:00:00 /bin/sh
root     53813 53792  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     53828 28858  0 Aug18 ?        00:00:00 /bin/sh
root     53830  6873  0 Aug18 ?        00:00:00 /bin/sh
root     53846 13698  0 Aug18 ?        00:00:00 /bin/sh
root     53864  6873  0 Aug18 ?        00:00:00 /bin/sh
root     53874 53828  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-7ab03738d84c009c34f8573d5b36773e1837f398.js
root     53875 53830  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-3ec8acc60cdd9c108f5dc15eb84cf0589e086936.js
root     53877 53864  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-c761ed40a0d061a4e594a9fa89b4369c7645c920.js
root     53878 53846  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-1e66d14723ff136df1a8a4647b9f2ff0f89b30de.js
chenyang 53939 53772  0 Aug27 pts/122  00:46:08 docker run --shm-size 8g --gpus all -v /data/yc/niti_new/niti-cifar100-float/:/niti -it wangmaolin/niti:0.1
